word,definition,translation
hip token,,[计] 模式化记号
hip-bath,,n. 坐浴
hip-baths,plural of hip-bath,(hip-bath 的复数) n. 坐浴
hip-bone,,n. 髋骨
hip-bones,plural of hip-bone,(hip-bone 的复数) n. 髋骨
hip-flexion phenomenon,,[医] 屈髋现象(截瘫患者试图躺卧或起身时瘫痪关节屈曲)
hip-hop,n. an urban youth culture associated with rap music and the fashions of African-American residents of the inner city\nn. genre of African-American music of the 1980s and 1990s in which rhyming lyrics are chanted to a musical accompaniment; several forms of rap have emerged,n. 嬉蹦舞乐曲; 街舞; 嘻哈
hip-hugger,,n. 低腰裤
hip-huggers,, = hipsters
hip-joint,,[医] 髋关节
hip-joint disease,,[医] 髋关节病
hip-joints,plural of hip-joint,(hip-joint 的复数) [医] 髋关节
hip-length,a extending to or just over the hips,"a. （上衣）长至臀部的, 盖住臀部的"
hip-pocket,,n. （裤子、裙子的）后袋
hip-sickness,,[医] [南美]马锥虫病
hipa,,abbr. heparin-induced platelet action 肝素诱导血小板活动; heparin-induced platelet activation 肝素诱导的血小板活性; heparin-induced platelet aggregation 肝素诱导的血小板聚集; hypothermia-induced platelet aggregation 低温诱导的血小板聚集
hipaa,,abbr. health insurance portability and accountability act 轻便和义务的健康保险行动; heparin-induced platelet activation assay 肝素诱导的血小板激活测定; heparin-induced platelet aggregation assay 肝素诱导的血小板聚集测定
hipbone,n. large flaring bone forming one half of the pelvis; made up of the ilium and ischium and pubis,"n. 臀骨, 无名骨, 髋骨\n[医] 髋骨"
hipbones,plural of hipbone\nn. large flaring bone forming one half of the pelvis; made up of the ilium and ischium and pubis,"(hipbone 的复数) n. 臀骨, 无名骨, 髋骨\n[医] 髋骨"
hipc,,abbr. Heavily Indebted Poor Countries 负债沉重的穷国
hipe,,vt. 抱起对方的大腿把他摔倒<br />n. 上述的摔法
Hiperco,,"一种高导磁率与高饱和磁通密度的磁性合金, 海波科高导磁率铁钴合金"
Hiperloy,,希佩洛伊高导磁率合金
Hipernik,,海波尼克高导磁率镍铁合金
Hipersil,,海波西尔高导磁率硅钢
Hiperthin,,海波施音(一种磁性合金)
hipflask,,n. 小扁酒瓶（用金属或玻璃制成，常带皮套，随身携带）\n[网络] 酒壶；试管瓶；酒壶套装
hiphop,,n. 说唱；嘻哈（一种流行文化）
hiphuggers,,[复]n.裤腰低及臀部的紧身长裤
hipkins,, [人名] 希普金斯
hiplength,a extending to or just over the hips,"a. （衣服）长至臀部的, 盖住臀部的"
hipless,a having or seeming to have no hips,a. hip的变形
hipline,n the line formed by measuring the hip at its greatest part\nn the line formed by the lower edge of hip-length garment,"n. 臀围,(女裙的)臀围部分"
hiply,,adv. hip的变形
hipness,,"n. hip（使知晓, 使了解）的变形"
Hipolan,,海玻琅高湿模量粘胶纤维
hipot,,高压绝缘试验
hipp,,abbr. high performance processor 高性能处理器（机）; hippocampus 海马（回）
hippalectryon,,n. [希神]前半身像马后半身像公鸡的四脚怪兽
hipparch,,n. (古希腊的)骑兵指挥官
Hipparchus,n. Greek astronomer and mathematician who discovered the precession of the equinoxes and made the first known star chart and is said to have invented trigonometry (second century BC),n. 希帕克斯（古希腊天文学家）
Hipparcos,,依巴谷卫星
hipparion,"n. An extinct genus of Tertiary mammals allied to the\n   horse, but three-toed, having on each foot a small lateral hoof on each\n   side of the main central one. It is believed to be one of the ancestral\n   genera of the Horse family.", 三趾马[属]
hippasia,,[医] 骑马幻想
hippasie,,骑马幻想
hippcrcampal tubercles,,[医] 海马结节
hippeastrum,n amaryllis of tropical America often cultivated as a houseplant for its showy white to red flowers,n. [植]孤挺花
Hippeastrum puniceum,,[网络] 华胄兰；孤挺花
hipped,a. having hips; or having hips as specified (usually in combination)\na. (of a roof) sloping on all sides,"a. 沮丧的, 生气的, 抑郁的, 着迷的\n[医] 臀骨折的(马)"
hipped roof,, 四坡屋顶
hipped tile,,[网络] 臀部瓷砖
hippel,, [人名] 希佩尔
Hippel's disease,,[医] 希培耳氏病(视网膜血管瘤病)
hippel-lindau,, 综合征
Hippelates,,[医] 潜蝇属
Hippelates flavipes,,[医] 黄潜蝇
Hippelates pusio,,[医] 眼潜蝇
hippen,,n. (=hippin)婴儿用尿布
hipper,comparative of hip\nn. either side of the body below the waist and above the thigh\nn. the ball-and-socket joint between the head of the femur and the acetabulum\nn. (architecture) the exterior angle formed by the junction of a sloping side and a sloping end of a roof\nn. the fruit of a rose plant,"(hip 的比较级) n. 臀部, 蔷薇果, 忧郁\na. 熟悉内情的\nvt. 使忧郁, 给(屋顶)造屋脊\ninterj. 喝彩声"
hippest,superlative of hip\nn. either side of the body below the waist and above the thigh\nn. the ball-and-socket joint between the head of the femur and the acetabulum\nn. (architecture) the exterior angle formed by the junction of a sloping side and a sloping end of a roof\nn. the fruit of a rose plant,"(hip 的最高级) n. 臀部, 蔷薇果, 忧郁\na. 熟悉内情的\nvt. 使忧郁, 给(屋顶)造屋脊\ninterj. 喝彩声"
Hippias,,n. 希庇亚斯（雅典僭主）
hippiater,,兽医
hippiatric,,[医] 兽医的
hippiatrics,,n. 马医学
hippic,,"a. 马的, 赛马的"
Hippidea,,蝉蟹
hippie,n. someone who rejects the established culture; advocates extreme liberalism in politics and lifestyle,n. 嬉皮士
hippiedom,,n. 嬉皮士世界
hippieness,,n. 嬉皮士特性(或特点、表现)[亦作 hippiness]
hippier,,嬉皮士( hippy的比较级 )
hippies,n. a youth subculture (mostly from the middle class) originating in San Francisco in the 1960s; advocated universal love and peace and communes and long hair and soft drugs; favored acid rock and progressive rock music\nn. someone who rejects the established culture; advocates extreme liberalism in politics and lifestyle\nn. someone who rejects the established culture; advocates extreme liberalism in politics and lifestyle,"n. （尤指20世纪60年代晚期的）嬉皮士（与社会现实格格不入的人, 常成群结伙实行与众不同的生活方式、着奇装异服等）( hippie的复数形式 ); 嬉皮士( hippy的复数形式 )"
hipping,p. pr. & vb. n. of Hip,"[计] 模式化, 取定义"
hippish,a. Somewhat hypochondriac; melancholy. See Hyppish.,"a. 有点忧郁的, 悲伤的"
hipple,, 小堆
hippo,n. an ancient Numidian town in northwestern Africa adjoining present-day Annaba in northeastern Algeria,n. 河马\n[化] 吐根(的别名)
Hippo Regius,,[网络] 希波；希坡；希波里吉诃
hippo-,,[医] 马
Hippobosca,n type genus of the Hippoboscidae,[医] 虱蝇属
Hippobosca capensis,,[医] 犬虱蝇
Hippobosca equina,,[网络] Hippobosa equina
Hippobosca rufipes,,[医] 赭虱蝇
hippoboscid,n bloodsucking dipterous fly parasitic on birds and mammals,"虱蝇科的, 与虱蝇科有关的"
Hippoboscidae,n winged or wingless dipterans: louse flies,[医] 虱蝇科
hippocamp,n. See Hippocampus.,[医] 海马
hippocampal,a. Of or pertaining to the hippocampus.,[医] 海马的
hippocampal convolution,,[医] 海马回
hippocampi,,n. <希神><罗神>马头鱼尾的怪兽( hippocampus的名词复数 ); 海马回; 海马状突起; 海马体（大脑中被认为是感情和记忆中心的部分）
hippocampi isthmus,,[医] 海马峡
hippocampus,n. a complex neural structure (shaped like a sea horse) consisting of grey matter and located on the floor of each lateral ventricle; intimately involved in motivation and emotion as part of the limbic system; has a central role in the formation of memories\nn. seahorses,"n. [希神][罗神]马头鱼尾的怪兽, [鱼]海马"
Hippocastanaceae,n trees having showy flowers and inedible nutlike seeds in a leathery capsule,[医] 七叶树科
hippocastanum,,马栗
hippocentaur,n. Same as Centaur.,n. 半人半马的怪物
hippocoprosterol,,[医] 马粪甾醇
hippocoryza,,"鼻疽, 马鼻疽"
hippocras,"n. A cordial made of spiced wine, etc.",n. 希波克拉斯酒
Hippocrateaceae,,翅子藤科
Hippocrates,n. medical practitioner who is regarded as the father of medicine; author of the Hippocratic oath (circa 460-377 BC),n. 希波克拉底(希腊名医)
Hippocrates' bandage,,"[医] 希波克拉底氏绷带, 帽式绷带"
Hippocrates's aphorisms,,[医] 希波克拉底箴言(关于医疗的一些经验)
Hippocrates's cap,,[医] 希波克拉底氏帽(帽式绷带)
Hippocrates's cord,,"[医] 希波克拉底氏索, 跟腱"
Hippocrates's sleeve,,[医] 希波克拉底氏袖形滤器
hippocratic,a. of or relating to Hippocrates or the school of medicine that took his name,a. （古希腊医师）希波克拉底的；希波克拉底医学派的
hippocratic angina,,[医] 咽后脓肿
Hippocratic collections,,[医] 希波克拉底氏集
Hippocratic face,,"[医] 死相, 希波克拉底氏面容"
Hippocratic fingers,,[医] 杵状指
Hippocratic nail,,[医] 杵状指
Hippocratic oath,,[医] 希波克拉底氏誓言(关于医生道德的一段誓词)
Hippocratic school,,[医] 希波克拉底氏学派
Hippocratic sound,,[医] 希波克拉底氏振荡音(脓气胸或液气胸形成的振荡音)
Hippocratic succussion,,[医] 希波克拉底氏振荡音
hippocratism,n. The medical philosophy or system of Hippocrates.,[医] 希波克拉底氏医派
Hippocrene,"n. A fountain on Mount Helicon in Boeotia, fabled to have\n   burst forth when the ground was struck by the hoof of Pegasus. Also,\n   its waters, which were supposed to impart poetic inspiration.",n. (赫刺孔山之)灵泉
hippocrepiform,a. Shaped like a horseshoe.,马蹄形的
Hippocrepis,,[网络] 海马
Hippocrepis comosa,,[网络] 海马comosa
Hippodamia,,[网络] 希波达弥亚；希波达米亚；希波达墨娅
Hippodamia convergens,,[网络] 长足瓢虫；会聚长足瓢虫
Hippodrome,n. a stadium for horse shows or horse races,"n. (古希腊)跑马场, 竞技场"
Hippoglossidae,,星鲽科
Hippoglossoides,,[网络] 拟庸鲽属；鲽科
Hippoglossoides platessoides,,[网络] 美洲拟庸鲽；黄盖鲽
Hippoglossus,n halibuts,[医] 庸鲽鱼
Hippoglossus hippoglossus,,[网络] 庸鲽；大西洋大比目鱼；大西洋庸鲽
Hippoglossus stenolepsis,,[网络] H蛇
hippogriff,"n. A fabulous winged animal, half horse and half griffin.",n. (神话中的)鹰头马身有翅怪兽
hippogryph,,n. [神话] 一种怪物
hippolite,,[医] 马粪石
hippolith,"n. A concretion, or kind of bezoar, from the intestines of\n   the horse.",马的肠结石
hippological,,a. 马学的
hippology,,n. 马学
Hippolyta,,n. [希神]希波吕忒(亚马孙族的女皇)
hippolyte,,n. <希神>希波吕忒（亚马孙族的女皇）
Hippolytus,,n. [希神]希波吕托斯(Theseus之子)
hippomane,,"尿囊小体, [pl.]长在新生马驹额部的肿物(在古代用作催欲药)"
Hippomane mancinella,,[医] 马疯木
hippomania,,n. 爱马癖
hippomaniac,,n. 有爱马癖者
hippomanic,,a. 有爱马癖的
hippomelanin,,[医] 马黑[色]素
Hippomenes,,"n. [希神]希波墨涅斯(在同美女Atalanta赛跑中获胜,因而得以娶她为妻)"
hippomobile,,"n. 马拉车,马拉的车辆"
Hippomorpha,,马形亚目
hippomyxoma,,[医] 马粘液瘤(伴马皮疽及鼻疽而发者)
hippopathology,n. The science of veterinary medicine; the pathology\n   of the horse.,马的病理学
hippophagist,n. One who eats horseflesh.,n. 食马肉的人
hippophagous,"a. Feeding on horseflesh; -- said of certain nomadic\n   tribes, as the Tartars.",a. 食马肉习惯的
hippophagy,n. The act or practice of feeding on horseflesh.,n. 食马肉的习惯
hippophile,n. One who loves horses.,n. 喜爱马的人
hippophobia,,n. [心]恐马(症)
hippopod,,[希神]马 腿人身怪物(多用作柱中楣图案装饰)
hippopotami,pl.  of Hippopotamus,n. 河马
hippopotamic,,形如河马的
Hippopotamidae,n. hippopotami,河马科
hippopotamus,n. massive thick-skinned herbivorous animal living in or around rivers of tropical Africa,n. 河马
Hippopotamus amphibius,,[网络] 河马；河马学名；河马属
hippopotamus face,,[医] 河马面(因牙龈过度肥大而形成的面形)
hippopotamuses,pl.  of Hippopotamus,n. 河马（产于非洲）( hippopotamus的名词复数 )
hippos,n. an ancient Numidian town in northwestern Africa adjoining present-day Annaba in northeastern Algeria\nn. massive thick-skinned herbivorous animal living in or around rivers of tropical Africa,n. 河马( hippo的复数形式 )
Hipposideridae,,蹄蝠科
Hipposideros,,n. 蹄蝠属\n[网络] 叶鼻蝠
hippostercorin,,[医] 马粪甾醇
hippotigrine,,斑马的
hippotomy,n. Anatomy of the horse.,马解剖 学
hippotragus,, [医]马羚
Hippotragus niger,,[网络] 黑曲霉（Hippotragus niger）
hipps,"n. See Hyp, n.", [人名] 希普斯
hippulin,,"马尿灵, 异马烯雌(甾)酮"
hippuran,,邻碘马尿酸钠
hippurase,,马尿酸酶
hippurate,,马尿酸盐[酯]
hippurazide,,马尿酰叠氮
hippuria,,[医] 马尿酸尿
hippuric,"a. Obtained from the urine of horses; as, hippuric acid.",[医] 马尿的
hippuric acid,,[化] 马尿酸; N-苯甲酰甘氨酸\n[医] 马尿酸
hippuricase,,马尿酸酶
hippurin,,"马尿素, 二环氧麦角烷四醇乙酸酯"
hippurorubrine,,马尿茹布碱
hippuroyl,,"(=hippuryl)马尿酰, 苯甲酰氨基乙酰"
hippus,,"n. [医]虹膜痉挛, 虹膜震颤"
hippy,n someone who rejects the established culture; advocates extreme liberalism in politics and lifestyle,n. 嬉皮士
hippys,plural of hippy\nn someone who rejects the established culture; advocates extreme liberalism in politics and lifestyle,(hippy 的复数) n. 嬉皮士
HIPS,n either side of the body below the waist and above the thigh\nn the structure of the vertebrate skeleton supporting the lower limbs in humans and the hind limbs or corresponding parts in other vertebrates\nn the ball-and-socket joint between the head of the femur and the acetabulum\nn (architecture) the exterior angle formed by the junction of a sloping side and a sloping end of a roof\nn the fruit of a rose plant,[化] 高抗冲聚苯乙烯
hipsher,, [人名] 希普舍
hipshot,"a. Having the hip dislocated; hence, having one hip lower\n   than the other.","a. 股关节脱臼的, 跛的; 臀部"
hipster,n someone who rejects the established culture; advocates extreme liberalism in politics and lifestyle,n. 世面灵通的人
hipsterism,,"n. 市面灵通, 赶时新； 赶时新的生活方式"
hipsters,plural of hipster\nn someone who rejects the established culture; advocates extreme liberalism in politics and lifestyle,(hipster 的复数) n. 世面灵通的人
Hipsurus,,[网络] 高血压
Hipsurus caryi,,[网络] 红us
hiptagin,,[化] 狗角藤苷
hipwell,, [人名] 希普韦尔
hir,"pron. See Here, pron.",abbr. hydrostatic impact rocket 水压冲击火箭
hira,,n. 希拉山；希拉（姓氏）
hirable,,"a. 能租用的, 能雇用的"
Hiragana,,[计] 平假名
Hirakata,,枚方（日本城市）
Hiram,,海勒姆(男子名)
Hiram King Williams,,[网络] 汉克
Hiram Ulysses Grant,,[网络] 希拉姆尤利西斯赠款
Hiram Williams,,[网络] 希拉姆·威廉姆斯
hirame liver oil,,[化] 比目鱼肝油
hiramycin,,喜霉素
hiran,,高精度肖兰导航系统
hirano,, [人名] 希拉诺; [地名] [日本] 平野
hirata,,平田
hirayama,,n. (Hirayama)人名；(日)平山(姓)
hircic acid,,[医] 羊脂酸
hircin,n. Hircic acid. See Hircic.,羊脂膻气素
hircine,a. of or pertaining to or suggestive of a goat (especially in strong odor),"a. 山羊的, 羊膻味的, 山羊般气味的"
hircismus,,"腋窝臭, 狐臭"
