word,definition,translation
inofficial,"a. Not official; not having official sanction or authoriy;\n   not according to the forms or ceremony of official business; as,\n   inofficial intelligence.","a. 非官方的, 非正式的"
inofficiosum,,[法] 违背道义
inofficious,"a. Indifferent to obligation or duty.\na. Not officious; not civil or attentive.\na. Regardless of natural obligation; contrary to natural\n   duty; unkind; -- commonly said of a testament made without regard to\n   natural obligation, or by which a child is unjustly deprived of\n   inheritance.","a. 无职务的, 无效的, 违反道德上义务的"
inofficious testament,,[法] 不尽道德义务的遗嘱
inofficiously,adv. Not-officiously.,adv. inofficious的变形
inogen,"n. A complex nitrogenous substance, which, by Hermann's\n   hypothesis, is continually decomposed and reproduced in the muscles,\n   during their life.",[医] 肌受缩原
inogenesis,,[医] 纤维组织形成
inogenous,,[医] 纤维组织原的
inoglia,,(=fibroglia)纤维胶质
inohymenitis,,纤维膜炎
inoisture,,潮气
inolameter,,日射计
inoleiomyoma,,纤维平滑肌瘤
inolin,,夜罗宁
inolith,,[医] 纤维石
inolomin,,丝膜菌素
inoma,,[医] 纤维瘤
inomycin,,[化] 肌霉素
inomyoma,,[医] 纤维肌瘤
inomyositis,,[医] 纤维肌炎
inomyxoma,,[医] 纤维粘液瘤
inoneuroma,,[医] 纤维神经瘤
inopectic,,[医] 血液自凝性的
inopectic diathesis,,"[医] 血栓素质, 血栓形成倾向"
inoperable,s. not able to perform its normal function\na. not suitable for surgery,"a. 不能动手术的\n[医] 不能手术的, 不宜手术的"
inoperable time,,[计] 不可操作时间
inoperation,n. Agency; influence; production of effects.,"[计] 不工作, 不操作, 停止工作"
inoperation command,,[计] 不操作命令
inoperation condition,,[计] 不工作条件
inoperative,a. not working or taking effect,"a. 不起作用的, 无效力的"
inoperativeness,,n. inopertive的变形
Inoperculatae,,无囊盖类
inoperculate,a. Having no operculum; -- said of certain gastropod\n   shells.,"无囊盖的, 无盖的"
inopexia,,血液自凝性
inophlogosis,,纤维织炎
inophragma,,基膜
inophyllous,,具线状脉叶的
inopolypus,,纤维(性)息肉
inopportune,a. not opportune,"a. 不合时机的, 不巧的"
inopportune operation,,[计] 不恰当操作
inopportunely,adv. Not opportunely; unseasonably; inconveniently.,不合时宜地\n不凑巧地\n不适当地
inopportuneness,n. the quality of occurring at an inconvenient time,n. inopportune的变形
inopportunity,n. Want of opportunity; unseasonableness;\n   inconvenience.,n. inopportune的变形
inops consilii,,[法] 缺少法律谘询
inoptropic arrhythmia,,[医] 心收缩障碍性心律失常
inoquiline,,寄居物
inorb,,"v. <诗>包围, 围绕"
inorder,,[计] 中根次序
inorder traversal,,[计] 中序遍历
inordinacy,"n. The state or quality of being inordinate;\n   excessiveness; immoderateness; as, the inordinacy of love or desire.",n. inordinate的变形
inordinance,,"紊乱, 不规则, 过分的性质、状态或实例"
inordinate,s beyond normal limits,"a. 过度的, 紊乱的, 过分的"
inordinately,r. extremely,"adv. 紊乱地, 不规则地, 无限制地, 过分地, 无节制地, 放纵地, 过度地"
inordinateness,n. immoderation as a consequence of going beyond sufficient or permitted limits,n. inordinate的变形
inorfil,,无机纤维
inorg,, [医][=inorganic]无机的
inorganic,a. relating or belonging to the class of compounds not having a carbon basis\na. lacking the properties characteristic of living organisms,"a. 无机的, 无生物的, 非自然形成的\n[医] 无机的"
inorganic (corrosion) inhibitor,,[化] 无机缓蚀剂
inorganic accentuated,,[医] 非器质性杂音
inorganic acid,,[化] 无机酸
inorganic adhesive,,[化] 无机胶粘剂
inorganic analysis,,[化] 无机分析\n[医] 无机分析
inorganic chemical technology,,[化] 无机物工学; 无机工艺学; 无机物工艺学
inorganic chemistry,,[化] 无机化学\n[医] 无机化学
inorganic chromatography,,[化] 无机色谱法
inorganic compound,,[化] 无机化合物\n[医] 无机化合物
inorganic electrolyte,,[电] 无机电解
inorganic enzyme,,[医] 无机酶(具有酶作用的无机溶胶)
inorganic fertilizer,,[化] 无机肥料
inorganic fibre,,[化] 无机质纤维
inorganic ion exchange paper,,[化] 无机离子交换纸
inorganic matter,,[医] 无机物质
inorganic nitrogenous fertilizer,,[化] 无机氮肥
inorganic oxacid,,[医] 无机含氧酸
inorganic peroxide,,[机] 无机过氧化物
inorganic phosphate,, 无机磷酸盐
inorganic pigment,,[化] 无机颜料
inorganic polymer,,[化] 无机高分子
inorganic rubber,,[化] 无机橡胶(指氯化磷腈聚合物等)
inorganic sera,,"[医] 人造血清, 生理盐液"
inorganic solid state chemistry,,[化] 无机固体化学
inorganic sulphate,,[医] 无机硫酸盐
inorganically,adv. In an inorganic manner.,"无机地, 无机物地, 无组织体系地（inorganic的副词形式）"
inorganics,,无机物
inorganizable,,"a. 无法组织的, 不能组织的,缺乏组织"
inorganization,n. The state of being without organization.,"n. 缺乏组织, 无组织状态, 无组织\n[计] 无机的"
inorganized,a. Not having organic structure; devoid of organs;\n   inorganic.,"a. 无组织的,缺乏组织的"
inorgoxydant,,无机(质)氧化
inornate,,a. 不加修饰的
inorrhabdomyoma,,纤维横纹肌瘤
inos,,abbr. inducible nitric oxide synthase 诱导型一氧化氮合酶; isoform of nitric oxide synthase 一氧化氮合酶异型
inosamine,,"肌醇胺, 环己六醇胺"
inoscleroma,,纤维织硬结
inosclerosis,,[医] 纤维织硬化
inoscopy,,纤维质消化检查
inosculate,v come together or open into each other\nv cause to join or open into each other by anastomosis,"vi. 吻合, 结合\nvt. 使结合"
inosculated,imp. & p. p. of Inosculate,v. 吻合( inosculate的过去式和过去分词 ); 连合; 连接; 密切结合
inosculates,v come together or open into each other\nv cause to join or open into each other by anastomosis,v. 吻合（inosculate的第三人称单数形式）
inosculating,p. pr. & vb. n. of Inosculate,v. 吻合( inosculate的现在分词 ); 连合; 连接; 密切结合
inosculation,n a natural or surgical joining of parts or branches of tubular structures so as to make or become continuous,"n. 吻合, 连结, 接合\n[医] 吻合, 连合"
inose,,"(=inositol)肌醇, 环己六醇"
inosemia,,"[医] 肌醇血, 纤维蛋白血"
inosilicate,,链硅酸盐
inosinate,,"肌苷酸盐, 次黄(嘌呤核)苷酸盐"
inosine,n a nucleoside that is formed by the deamination of adenosine; used in kidney transplantation to provide a temporary source of sugar,"n. [生化]次黄(嘌呤核)苷,肌苷"
inosine acid,,[化] 肌苷酸; 次黄嘌呤核苷酸
inosine inulase,,[医] 肌甙菊粉酶
inosine triphosphate (ITP),,[化] 次黄苷三磷酸
inosinephosphorylase,,[医] 肌甙磷酸化酶
inosinic,"a. Pertaining to, or derived from, inosite; as, inosinic\n   acid.",[生化]次黄(嘌呤核)甙的
inosinic acid,,[医] 次黄[嘌呤核]甙酸
inosinic acid (IMP),,[化] 肌苷酸; 次黄苷酸; 次黄嘌呤核苷酸
inosis,,(=inogenesis)纤维组织形式
inosite,"n. A white crystalline substance with a sweet taste, found in\n   certain animal tissues and fluids, particularly in the muscles of the\n   heart and lungs, also in some plants, as in unripe pease, beans, potato\n   sprouts, etc. Called also phaseomannite.","n. [化]纤维糖, 肌糖"
inosite-free bouillon,,[医] 去肌醇肉汤
inosite-free culture-medium,,[医] 去肌醇培养基
inositis,,(=fibrositis)纤维织炎
inositol,n. an optically inactive alcohol that is a component of the vitamin B complex,n. 肌醇\n[化] 肌醇
"inositol 1,4,5-trisphosphate",,"[化] (IP-3)肌醇1,4,5-三磷酸"
inositol hexaphosphate,,[化] 肌醇六磷酸; 肌醇六磷酸酯
inositol hexaphosphoric acid,,"[医] 肌醇六磷酸, 植酸"
inositol monophosphate,,[化] 肌醇一磷酸酯
inositol niacinate,,[化] 烟酸肌醇酯
inositol triphosphate,,[化] 肌醇三磷酸
inositol triphosphorie acid,,[医] 肌醇三磷酸
inositoltriphosphoric acid,,[化] 肌醇三磷酸
inositoluria,,[医] 肌醇尿
inosituria,,[医] 肌醇尿
inosose,,肌醇单酮; 肌糖
inosteatoma,,[医] 纤维脂瘤
inostnic acid transformylase,,[医] 次黄甙酸转甲酰酶
inostosis,,[医] 骨质再生
inosuria,,"[医] 肌醇尿, 纤维蛋白原"
inotagma,,[医] 肌细胞收缩线
inotropic,,"a. [医]影响肌肉收缩力的,变力的"
inotropic character,,[医] 变力特性
inotropism,,"[医] 肌收缩力变化, 变力性"
inotropy,,n. 收缩力
inoxidability,,[化] 不可被氧化性
inoxidable,,不可氧化的
inoxidizability,,[化] 不可被氧化性
inoxidizable,"a. Incapable of being oxidized; as, gold and platinum\n   are inoxidizable in the air.",a. 不能氧化的
inoxidize,"v. i. To prevent or hinder oxidation, rust, or decay; as,\n   inoxidizing oils or varnishes.",v. [化]使不受氧化
INP,,abbr. 国际新闻照片社（International News Photos）；物价指数（Index Number of Prices）
inpa,,abbr. International Newspaper Promotion Association 国际报纸促进协会
Inpadoc,,世界专利数据库
inpainting,, 图像修复
inpatient,n. a patient who is residing in the hospital where he is being treated,n. 住院病人
inpatients,plural of inpatient\nn. a patient who is residing in the hospital where he is being treated,(inpatient 的复数) n. 住院病人
inpayment,,付入款项
inpayments,plural of inpayment,(inpayment 的复数) 付入款项
inperfect,,[化] 不完整
inphase,,a. 同相的
inpolar,,内极点
inpolygon,,内接多边形
inpolyhedron,,内接多面体
inport,,[化] 进口
inportant,,a. 重要
inpour,n an inflow,"vi. 流进, 流入"
inpouring,n. an inflow\ns. pouring inward,"n. 注入, 倾入\na. 注入的, 倾入的"
inprivate,,n. 隐私模式（IE8的一种模式）
inpro,,[计] 按比例
inproquone,,[化] 双丙氧亚胺醌
inpulse blade,,[机] 冲动轮叶
input,n. a component of production; something that goes into the production of output\nv. enter (data or a program) into a computer,"n. 输入, 输入电路\nvt. 输入\n[计] 输入"
input admittance,,[电] 输入导纳
input angle,,[电] 输入角
input area,,[计] 输入区
input axis,,[化] 输入轴
input block,,"[计] 输入块, 输入存储区"
input buffer,,[计] 输入缓冲器
input capacitance,,[电] 输入电容
input characteristics,,[电] 输入特性
input circuit,,[电] 输入电路
input common-mode rejection ratio,,[电] 输入共模拒绝比
input condition,,[电] 输入情况
input control,,[电] 输入控制
input currenton,,[电] 输入电流
input data,,[计] 输入数据\n[化] 输入数据
input data instruction,,[计] 输入数据指令
input device,,[经] 输入设备
input equipment,,[计] 输入装置; 输入设备
input error voltage,,[电] 输入误差电压
input extender,,[电] 输入伸展器
input feature value,,[计] 输入特征向量
input field,,输入栏
input file,,[计] 输入文件
input function,,[经] 输入功能
input gap,,[电] 输入空隙
input impedance,,[电] 输入阻抗
input impedence,,[计] 输入阻抗
input in cash,,[经] 现金投入
input in kind,,[经] 实物投入
input instruction code,,[计] 输入指令码
input layer,,[化] 输入层
input limited,,[电] 输入限制
input list,,[计] 输入表
input loading,,[计] 输入加载
input loading factor,,[计] 输入负载率
input magazine,,[计] 卡片输入箱
input material,,[化] 原料; 进料
input method,,[经] 投入分析法
input mode,,[计] 输入状态
input offset voltage,,[计] 输入补偿电压
input order,,[计] 输入指令
input output economics,,[经] 投入产出经济学
input price,,[经] 投入价格
input procedure,,[计] 输入过程
input procedures,,[经] 输入程序
input program,, 输入程序
input quantity,,[化] 进料量
input range,,输入范围\n[计] 输入范围
input record,,[电] 输入记录
input recorder,,[电] 输入记录器
input reference,,[计] 输入参考值
input register,,[计] 输入寄存器
input resistance,,[电] 输入电阻
input resolution,,[计] 输入消解
input resonator,,[电] 输入共振器
input routine,,[计] 输入程序
input section,,[电] 输入段
input sensing,,[电] 输入感测
input service,,[计] 输入服务
input shaft,,[化] 输入轴
input signal,,[电] 输入信号
input stacker,,[计] 输入箱
input state,,[计] 输入状态
input storage,,[计] 输入存储区
input stream,,[计] 输入作业流
input stroke,,[化] 进气冲程; 进气行程; 进气冲量
input torque,,[化] 输入转矩
input transformer,,[电] 输入变压器
input uncertainty,,[电] 输入不确定
input unit,,[计] 输入设备
input value,,输入值\n[计] 输入值
input voltage offset,,[电] 输入电压截止
input work queue,,[计] 输入作业排队
input-limited,,[计] 受输入限制的
input-oriented budgeting,,[经] 编制侧重投入的预算
input-output,,[化] 投入产出
input-output analysis,,[经] 投入产出分析
input-output coefficient,,[经] 投入产出系数
input-output curve,,[电] 输入输出曲线
input-output devices,,[电] 输出输入装置
input-output forecast model,,[经] 投入产出预测模型
input-output framework,,[经] 投入产出结构
input-output model,,[经] 投入产出模型
