word,definition,translation
mellen,, [人名] 梅林; [地名] [美国] 梅伦
mellencamp,, [人名] 梅伦坎普
melleous,,"melleous (comparative more melleous, superlative most melleous)\npertaining to honey\n"
meller,,n. 〈俚〉情节剧电影
Meller's operation,,[医] 梅勒尔氏手术(泪囊摘出术)
Melleril,,[网络] 美立廉；美利连
mellet,, [人名] 梅利特
mellett,, [人名] 梅利特
mellette,, [人名] 梅利特; [地名] [美国] 梅莱特
Mellies,plural of Melly,(Melly 的复数) n. (Melly)人名；(德、英)梅利
melliferous,a. Producing honey.,"a. 产蜜的, 甜的"
mellific,a. Producing honey.,"a. 造蜜的, 产蜜的；甜的"
mellification,n. The making or production of honey.,蜜蜂酿蜜
mellifluence,"n. A flow of sweetness, or a sweet, smooth flow.","n. 甘美, 流畅"
mellifluent,a. Flowing as with honey; smooth; mellifluous.,"a. 如蜜般的, 流畅的"
mellifluently,adv. In a mellifluent manner.,adv. mellifluent的变形
mellifluous,s pleasing to the ear,"a. 加了蜜糖的, 甜蜜的, 甜美的, 流畅的"
mellifluously,, 流畅地; 如蜜般地; 甜美地
mellifluousness,,n. mellifluous的变形
mellilite,,密蜡石; 黄长石
mellimide,,蜜亚胺
mellin,, [地名] [美国] 梅林
melline,,蜜黄色的
Melling,,vt. [英国方言]使混合；使掺和；使结合；使融合\nvi. 干涉；干预；交战(with)
mellinger,, [人名] 梅林杰
Mellinger magnet,,[医] │梅林格氏磁铁(眼科用)
mellinkoff,, [人名] 梅林科夫
mellins,, [人名] 梅林斯
melliphagous,a. See Meliphagous., [医]食蜜的
mellis,, [人名] [英格兰人姓氏] 梅利斯住所名称，来源于古英语，含义是“磨坊”(mill); [人名] [苏格兰人、爱尔兰人姓氏] 梅利斯来源于盖尔语人名，含义是“耶稣的皈依者”(devotee of Jesus)
mellish,, [人名] [英格兰人姓氏] 梅利什 Melhuish的变体
mellisic,,蜂蜡的
mellisonant,,[网络] 梅里森
mellisugous,,吸蜜的
mellita,,mellitum 的复数
mellitate,n. A salt of mellitic acid., 苯六甲酸酯
mellite,"n. A mineral of a honey color, found in brown coal, and\n   partly the result of vegetable decomposition; honeystone. It is a\n   mellitate of alumina.",[矿]蜜蜡石
mellitene,,[化] 六甲苯
mellitic acid,,[化] 苯六酸; 苯六羧酸\n[医] 苯六羧酸
mellitoxin,,蜂毒
Mellittangium,,[医] │密管菌属
mellitum,,n. [药]蜜剂
mellituria,,[医] │糖尿[症]
melliturid,,糖尿病
mellitus,,糖尿病
mellityl alcohol,,[化] 五甲基苯甲醇
Mellivora,,n. 蜜獾属
Mellivora capensis,,[网络] 蜜獾
Mello,,n. (Mello)人名；(英、意、葡、法)梅洛；(西)梅略\n梅洛
Melloidae,,[医] │芜菁科
mellon,n. United States financier and philanthropist (1855-1937),[化] 三聚二氰亚胺
mellone,"n. A yellow powder, C6H3N9, obtained from certain\n   sulphocyanates. It has acid properties and forms compounds called\n   mellonides.",[化] 梅隆烃
mellophanic acid,,"[化] 偏苯四酸; 1,2,3,5-苯四甲酸(有时亦指连苯四酸)"
mellophone,,n. [音]美乐号( 一种类似法国号的中音萨克号)
Mellor,,梅勒（人名）
mellorite,,钙铁硅酸盐岩
mellors,, [人名] [英格兰人姓氏] 格勒斯 Mellor的变体
mellos,, [人名] 梅洛斯
Mellotron,,"n. [音][亦作 m-]美乐特朗(商标名, 一种计算机编程序的电子琴)"
mellott,, [人名] 梅洛特
mellow,"v. soften, make mellow\nv. become more relaxed, easygoing, or genial\nv. make or grow (more) mellow\ns. having a full and pleasing flavor through proper aging","a. 成熟的, 醇的, 熟练的"
mellow out,, 放松
mellowed,imp. & p. p. of Mellow,"v. （使）成熟( mellow的过去式和过去分词 ); 使色彩更加柔和, 使酒更加醇香"
mellower,s. unhurried and relaxed\ns. having a full and pleasing flavor through proper aging\ns. having attained to kindliness or gentleness through age and experience,a. 成熟的( mellow的比较级 ); （水果）熟透的; （颜色或声音）柔和的; 高兴的
mellowest,s. unhurried and relaxed\ns. having a full and pleasing flavor through proper aging\ns. having attained to kindliness or gentleness through age and experience,a. 成熟的( mellow的最高级 ); （水果）熟透的; （颜色或声音）柔和的; 高兴的
mellowing,n. the process of becoming mellow,[机] 柔和
mellowingly,,[网络] 气馁
mellowish,,[网络] 醇厚的
mellowly,adv. In a mellow manner.,"adv. 柔软且甜地, 成熟地"
mellowness,n. kindheartedness through maturity or old age\nn. a taste (especially of fruit) that is ripe and of full flavor\nn. a soft shade of a color,n. 成熟; 芳醇; 肥沃; 怡然
mellows,"v soften, make mellow\nv become more relaxed, easygoing, or genial\nv make or grow (more) mellow","v. （使）成熟( mellow的第三人称单数 ); 使色彩更加柔和, 使酒更加醇香"
mellowy,a. Soft; unctuous.,a. <古>= mellow
mellozing,,金属喷涂
Melly,,n. (Melly)人名；(德、英)梅利
mellyvous,,[网络] 密集的
melmac,,"[化]蜜胺树脂, 三聚氰胺树脂"
melmak,,麦尔马克塑料
melman,,梅尔曼（人名）
melmed,, [人名] 梅尔梅德
Melmex,,[商]三聚氰胺一甲醛树脂
melmot,,[网络] 梅尔莫特
melmoth,, [地名] [南非共和国] 梅尔莫斯
melnick,, [人名] 梅尔尼克
Melnick method,,[医] │梅耳尼克氏抗坏血酸定量法
melnik,, [人名] 梅尔尼克; [地名] [保加利亚] 梅尔尼克
melnikoff,, [人名] 梅尔尼科夫
melo,,"n. （等于melodrama）音乐剧, 传奇剧"
melo-,,[医] │肢
Melocactus,,[网络] 花座球属；瓜玉属；晚刺花座球
melocol,,"脲-甲醛, 三聚氰胺-甲醛树脂粘合剂"
melodeon,n. A kind of small reed organ; -- a portable form of the\n   seraphine.\nn. A music hall.,"n. 美国式簧风琴, 美乐琴\n[电] 侦察接收机"
melodia,,n. [音]笛管音栓
melodic,a. of or relating to melody,"a. 有旋律的, 旋律美妙的"
melodic line,, 旋律线
melodic phrase,,[网络] 旋律短语
melodic theme,,[网络] 旋律主题
melodica,,"n. [音]口风琴(一种小型管乐器,类似口琴, 但有钢琴一样的键盘)"
melodically,r. with respect to melody,旋律地（melodic的变体）\n音调优美地（melodic的变体）
melodics,"n. The department of musical science which treats of the\n   pitch of tones, and of the laws of melody.",n. 旋律学
melodidymus,,[医] │额外肢畸形胎
melodie,,[法][音]小旋律歌曲
melodied,,梅洛迪(女子名)[亦作 Melodie]
melodies,pl.  of Melody,n. 曲调( melody的名词复数 ); 旋律; 乐曲的音符编排; 美妙的音乐
melodion,,"n. 簧风琴之一种, 手风琴之一种"
melodiotherapy,,[医] │音乐疗法
melodious,a. containing or constituting or characterized by pleasing melody,"a. 旋律美妙的, 旋律优美的, 有乐曲的"
melodiously,r in a melodious manner,"adv. 悦耳地, 旋律优美地"
melodiousness,n. the property of having a melody,n. melodious（音调悦耳的）的变形
melodise,v supply a melody for,v. <主英> = melodize
melodist,n. A composer or singer of melodies.,"n. 声乐家, 作曲家"
melodize,v. supply a melody for,"vt. 使调子优美, 给...谱曲\nvi. 作曲"
melodized,imp. & p. p. of Melodize,v. 谱成乐曲( melodize的过去式和过去分词 )
melodizer,,n. melodize的变形
melodizes,v supply a melody for,v. 谱成乐曲（melodize的第三人称单数形式）
melodizing,p. pr. & vb. n. of Melodize,v. 谱成乐曲( melodize的现在分词 )
melodrama,n. an extravagant comedy in which action is more salient than characterization,"n. 音乐剧, 传奇剧, 戏剧似的事件"
melodramas,n. an extravagant comedy in which action is more salient than characterization,n. 情节剧( melodrama的复数形式 )
melodramatic,s. having the excitement and emotional appeal of melodrama,"a. 传奇剧风格的, 戏剧似的, 夸张的"
melodramatically,r. as in a melodrama\nr. in an overly emotional manner,感情夸张地\n戏剧性地
melodramatics,,n. 戏剧般的
melodramatise,,vt.<主英> = melodramatize
melodramatist,"n. One who acts in, or writes, melodramas.","n. 传奇剧作者, 音乐剧作家"
melodramatization,,n. melodramatize的变形
melodramatize,,"使具有通俗剧[情节剧]特点, 把(小说等)改写成通俗剧[情节剧]"
melodrame,n. Melodrama.,n. <古> = melodrama
melody,n. the perception of pleasant arrangements of musical notes,"n. 曲子, 美妙音乐, 曲调"
melody pipe,,[网络] 旋律管
Melofil,,梅洛菲尔
Melogale,,[网络] 鼬獾属
melograph,n. Same as Melodiograph.,音谱自记器
melographic,,[网络] 美乐
meloid,n beetle that produces a secretion that blisters the skin,n. & adj.[昆]芜菁科昆虫(的)
Meloidae,n blister beetles,[动]芫菁科
Meloidea,,[动]芫菁总科
meloidogyne,, 根结线虫属
meloidogynosis,,[植]根癌
Melolam,,"[商]三聚氰胺(甲醛)树脂,蜜胺(甲醛)树脂"
Melolontha,,[网络] 鳃角金龟属
Melolontha melolontha,,[网络] 大栗鳃角金龟；金龟子
melolonthid,,n. & adj.[昆]鳃角金龟(的)
melolonthid beetle,,[网络] 甲壳虫甲虫
Melolonthidae,,[网络] 鳃角金龟科；鳃金龟科；鳃角金龟甲科
melomane,,"n. 音乐狂者,歌唱狂者"
melomania,,"n. 音乐狂,歌唱狂"
melomaniac,,"n. 音乐狂者,歌唱狂者"
melomelus,,[医] │赘肢畸胎
melon,n. any of numerous fruits of the gourd family having a hard rind and sweet juicy flesh\nn. any of various fruit of cucurbitaceous vines including: muskmelons; watermelons; cantaloupes; cucumbers,"n. 瓜, 甜瓜, 红利, 赃物\n[化] 三聚二氰亚胺"
melon ball,,[网络] 香瓜球；哈密瓜球；蜜瓜球
melon cutting,,"分红, 分赃"
melon oil,,[化] 甜瓜油; 甜瓜子油
melon tree,, 番木瓜
melon vine,, 瓜藤；瓜蔓
melon-cutting,,"n. 利益分配, 分红, 分赃"
melon-seed bodies,,[医] 瓜子形体(腱鞘囊肿或关节内的小纤维块)
melonal,,"甜瓜醛 2, 6-二甲基庚烯-5-醛"
melonbelly,,隆起的大肚子
meloncus,,[医] │颊瘤
melone,, [人名] 梅隆
melonemetin,,[医] │甜瓜吐素
melonenemetin,,甜瓜吐素
melones,, [地名] [古巴] 梅洛内斯
melongena,,[植]茄子
melongena L. Solanum,,[医] 茄
melonia,,甲氧基二氢香茅醛
melonic acid,,[化] 甜瓜酸
melonidum,,[植]梨果
meloniform,,"瓜状的, 甜瓜形的"
melonite,,[矿]碲镍矿
melonoplasty,,[医] │颊成形术
melonry,,甜瓜地
melons,n any of numerous fruits of the gourd family having a hard rind and sweet juicy flesh\nn any of various fruit of cucurbitaceous vines including: muskmelons; watermelons; cantaloupes; cucumbers,"n. 瓜类植物（如西瓜, 甜瓜等）；额外股利（melon的复数）"
melontoxin,,甜瓜毒
melony,, [人名] 梅洛妮
Melopas,,三聚氰胺甲醛树脂或醇溶液(用于喷涂)
Melophagus,n an arthropod genus of wingless flies including the sheep ked,[医] │蜱蝇属
Melophagus ovinus,,[医] │羊蜱蝇
meloplastia,,"[医] │颊成形术, 肢成形术"
meloplasty,n. The process of restoring a cheek which has been\n   destroyed wholly or in part.,"[医] │颊成形术, 肢成形术"
melopoeian,,[网络] 曲棍
Melopsittacus,,[网络] 虎皮鹦鹉属
Melopsittacus undulatus,,[网络] 虎皮鹦鹉
melorhcostosis,,[医] │肢骨纹状肥大
Melos,,=Mílos \nn. [音]朗诵调
melosa,, [地名] [智利] 梅洛萨
melosalgia,,[医] │下肢痛
meloschisis,,"[医] │巨口, 颊横裂"
Melospiza melodia,,[网络] 北美歌雀；躲躲闪闪的歌雀；歌带鹀
melotia,,[医] │颊耳畸形
melotoxin,,[化] 甜瓜毒
melotridymus,,[医] │三对肢畸胎
Melotte's metal,,[医] │梅洛氏合金(铋铅锡软合金)
melotus,,[医] │颊耳畸胎
meloxicam,, [医]美洛昔康
meloy,, [人名] 梅洛伊
melperone,,[化] 美哌隆; 盐酸甲哌酮
melphalan,n antineoplastic drug (trade name Alkeran) used to treat multiple myeloma and some other malignancies,"n. [药]美法仑,左旋溶肉瘤素,(左旋)苯丙氨酸氮芥(抗肿瘤药)"
Melpomene,n. (Greek mythology) the Muse of tragedy,n. 墨尔波墨涅(悲剧女神)
Melprex,,多果定
Melrose,n. Honey of roses.,梅尔罗斯(美国马萨诸塞州东部一城市)
mels,, [医][=mean life span]平均寿命
melson,, [人名] 梅尔森
melt,"v. reduce or cause to be reduced from a solid to a liquid state, usually by heating\nv. lose its distinct outline or shape; blend gradually\nv. become less intense and fade away gradually","n. 熔化, 熔化物, 溶解\nv. (使)熔化, (使)溶解, (使)消散, (使)变软"
melt (flow) index,,[化] 熔体流动指数
melt away,,"消失, 融掉"
melt condensation polymerization,,[化] 熔融缩聚
melt down,,熔化\n[机] 熔化期
melt fracture,,[化] 熔体断裂
melt index,,[化] 熔融指数
melt into,,"化为, 因心软而..."
melt into air,,"化为乌有, 烟消云散"
melt into distance,,消失在远方
melt into tears,,感动得流泪
melt into the background,,"逐渐由浓转淡,逐渐消失"
melt ladle,,[网络] 熔炼钢包
melt off,, 熔化掉
melt phase polycondensation,,[化] 熔融缩聚
melt pot,,[网络] 大熔炉
melt spinning,,[化] 熔纺
melt spinning by extrusion method,,[化] 熔融挤出法纺丝
melt spun fiber,,[化] 熔纺纤维
melt swell,,[化] 巴勒斯效应; 溶体膨胀效应
melt up,,"熔化,熔毁,销毁;变卖"
melt urea pump,,[化] 熔融尿素泵
melt-in-the-mouth,,[网络] 入口即化；食物入口即化
melt-off,, 熔脱
melt-quench transistor,,[电] 溶化-淬化电晶体
melt-through,,焊穿
meltability,,n. 可熔性
meltable,s. capable of melting,a. 可溶的
meltage,,"熔化, 融化, 溶解"
meltallizing,,熔射
meltback,,"反复焙炼, 反复熔炼(法), 回熔"
meltback process,,[电] 熔回过程
meltback transisor,,[电] 熔回电晶体
meltbility,,熔融性
meltcasted,,熔铸的
meltdown,n. severe overheating of the core of a nuclear reactor resulting in the core melting and radiation escaping\nn. a disaster comparable to a nuclear meltdown,"[经] 销毁(货币等), 变卖(财产)"
meltdowns,,n. 彻底垮台( meltdown的名词复数 )
melted,a. changed from a solid to a liquid state,melt的过去式和过去分词
melted iron,,"[机] 铁液, 铁水"
melted sugar,,[化] 精制糖
melted wax bath,,[医] 融蜡浴
melteigite,,[地质]霞霓纳辉岩
melter,n a worker who melts substances (metal or wax etc.),"熔炉, 熔化器, 熔炼工, 炉工, 炼钢工"
melting,"n the process whereby heat changes something from a solid to a liquid\nv reduce or cause to be reduced from a solid to a liquid state, usually by heating\nv become or cause to become soft or liquid\nv become more relaxed, easygoing, or genial\nv lose its distinct outline or shape; blend gradually\nv become less clearly visible or distinguishable; disappear gradually or seemingly\nv become less intense and fade away gradually\ns becoming liquid","a. 熔化的, 温柔的, 令人感动的, 甜美的\n[化] 熔化"
melting capacity,,[机] 熔化能量
melting channel,,[电] 溶化的波道
melting coefficient,,[化] 熔化系数
melting conditions,,[机] 熔化状况
melting cone,,[化] 熔锥; 示温熔锥
melting dilation,,[化] 熔化膨胀
melting down,,[机] 熔解期熔化期
melting furnace,,[机] 熔解炉
melting heat,,[化] 熔化热
melting ladle,,[医] 熔灼
melting loss,,"[机] 熔解损失熔化, 损失"
melting mood,,感伤的心情
melting pan,,[化] 熔锅
melting point,,熔点\n[化] 熔点
melting points,,[医] 熔点
melting pot,,[化] 熔化锅
melting range,,[机] 熔化范围
melting rate,,[化] 熔化速率
melting ratio,,[机] 熔化比
melting speed,,[机] 熔化速率
melting temperatur,,[机] 熔温度
melting temperature,,[化] 解链温度
melting tool,,[机] 熔化器具
melting unit,,[化] 熔化设备
melting zone,,熔化层\n[机] 熔化带
melting-point,,[物] 熔点
melting-point tmbes,,[医] 熔点管
melting-points,plural of melting-point,(melting-point 的复数) [物] 熔点
melting-pot,,n. 各民族融合地区
melting-pots,plural of melting-pot,(melting-pot 的复数) n. 各民族融合地区
meltingly,,adv. 溶化
melton,n. A kind of stout woolen cloth with unfinished face and\n   without raised nap. A commoner variety has a cotton warp.,n. 麦尔登呢
